WORD	TOTAL_COUNT	WEIGHTED_FREQUENCY
chromatography	1262158	0.000002500752179954487
intriguing	1049373	0.0000025005850270877097
PRINTED	508159	0.0000025002336507508342
Pharaoh	662691	0.0000025002122268435376
Castile	582496	0.0000025001932885102328
Cod	675046	0.0000024998974396088525
constituencies	930364	0.0000024998850726967588
equivalence	1064426	0.0000024993240018065237
milder	610313	0.000002499230733605849
sombre	518179	0.0000024986091619790525
Wine	782883	0.0000024986003240389093
destinies	558106	0.000002498046084634647
Marlowe	651506	0.0000024980026865805465
soften	702605	0.000002497507822941852
walnut	620246	0.0000024971652354603618
Congressman	754471	0.000002497073507043923
telegrams	580520	0.000002496962264631307
conversely	789172	0.0000024969259398864144
dunes	771236	0.0000024967647456437716
Absorption	767102	0.0000024957059432290696
Cobb	814863	0.000002495411498894943
Twice	666320	0.0000024953043086332347
Petrograd	560906	0.0000024952530554128453
actuated	491332	0.0000024952347123410442
vicissitudes	602259	0.000002495192862106005
forfeiture	584776	0.000002495113636163298
Confederates	607557	0.0000024950880842293007
commences	586581	0.000002494991113302803
recite	715599	0.000002494970486593796
Slavs	576394	0.000002494781970788236
leukemia	1100172	0.0000024946875409069446
Movements	846365	0.000002494612516397015
Turin	704911	0.000002494550096669454
10.1	1120933	0.0000024943674423301155
Balzac	609426	0.0000024943455924553194
fleeing	799047	0.0000024939378746718135
unbearable	760240	0.0000024936667901616816
Outer	803413	0.0000024935953057625172
reactance	509074	0.0000024934860659148037
feudalism	653922	0.000002493172465377748
erecting	537572	0.000002493161419328608
athletes	1180260	0.0000024931236555579227
scouts	618015	0.0000024928611968379067
Hellenic	551209	0.00000249248328228388
Objectives	1133308	0.0000024923315547391114
ebb	625355	0.000002492319540761209
electronics	1389220	0.000002491839399067856
dwells	612566	0.0000024917360151201297
fuss	722273	0.000002491596639683599
VA	1413510	0.0000024915348694250466
Separate	817177	0.0000024915325507964256
candid	649387	0.0000024912921533297148
fluorescent	953051	0.0000024909853956972703
feeder	706228	0.0000024907074081983873
Growing	906170	0.000002490352227121271
housekeeper	672119	0.0000024902464154699693
cosmos	924528	0.0000024901766328828364
haughty	540639	0.0000024900496585745228
skeptical	951107	0.0000024900212828165726
freer	664022	0.000002490005899328339
collects	726393	0.0000024899381275376885
uncompromising	657142	0.0000024899336530800608
masterly	508192	0.0000024897644157027752
bitten	638000	0.000002489614506627006
trumpets	585516	0.0000024896092957016573
Longmans	615349	0.0000024890941810372017
risky	1111524	0.0000024890171287284353
Judas	660335	0.000002488914275477286
housewife	735869	0.0000024888604382540627
serenity	639580	0.0000024888418964401096
hinge	745765	0.0000024886927106617204
guitar	1057353	0.000002488588722126691
obliquely	594057	0.000002488480619324465
n.d.	1117654	0.0000024881570555995104
mutton	505955	0.0000024880501510536655
Se	891624	0.0000024878091412270905
decaying	681414	0.000002487637194807849
exaltation	557246	0.0000024867797984551606
credible	984135	0.000002486736019224291
commentaries	895113	0.0000024864530035518196
Dollars	636580	0.0000024863099289052
feasts	635955	0.000002486106101961577
Passage	813352	0.0000024860847926191363
boroughs	530075	0.0000024860644018433278
Rising	796618	0.000002486048047515539
Guru	1072018	0.0000024859795553056095
Dodd	714002	0.0000024858714182141605
falsely	726294	0.0000024856980766604337
Friedman	1322353	0.0000024851544086847712
searches	1167474	0.000002484863144912299
peered	808742	0.0000024845046503966924
supervising	753217	0.0000024844770637285674
greenhouse	953645	0.000002484449198791119
tow	690074	0.000002484266875899719
medicinal	734658	0.0000024842152528103273
telephones	747587	0.0000024841926769490894
Instrument	783957	0.00000248396099748372
proviso	635167	0.0000024837037383503822
executors	497752	0.000002483600101373286
8.4	1064302	0.0000024834539541316184
Irishman	565408	0.0000024829187241053626
Away	740867	0.000002482903451281058
Apply	945926	0.000002482814873804005
attainable	716665	0.0000024827182282228802
unloading	707533	0.0000024826943056011786
beaker	535641	0.0000024824696884141124
slippery	724015	0.000002482369546889917
relic	606030	0.000002482269724086122
loosened	638325	0.0000024821912355519006
unanimity	646004	0.000002482057412356832
ideally	991743	0.0000024820448011240318
Moody	789972	0.000002481958696545606
intracellular	1228308	0.000002481715826063005
acquitted	636988	0.0000024816639910155784
Managers	1009749	0.0000024815573653433667
Rocks	662299	0.0000024810736504050022
imperfections	723774	0.0000024808004331312323
dump	889504	0.000002480789126385476
Nanking	524557	0.000002480767780349667
Baden	685247	0.000002480624244193767
drowning	751651	0.000002480156693925206
autocratic	636609	0.0000024797916233366365
VOL	505795	0.0000024796739011414196
Sitting	815171	0.0000024793459989007953
Payments	823285	0.000002479239537291579
1765	617000	0.000002479212564097591
retrospect	944164	0.0000024790328445699677
ampere	436200	0.0000024790026488403327
cal	734043	0.0000024789734725901607
lucrative	791978	0.000002478614298405299
freeing	762070	0.0000024780845943677625
invasions	683204	0.000002477967002709472
naturalist	642759	0.0000024777155176252982
microscopy	1261767	0.0000024775597057129362
packs	776932	0.0000024771441175269415
thyself	503052	0.0000024768471781815217
conceit	570933	0.0000024761913400774616
Migration	1075311	0.0000024761016912800018
Livingstone	770885	0.000002475962170742017
559	689146	0.000002475916584289254
554	681264	0.000002475676927216685
Noel	844488	0.000002475487062689496
exchanging	772049	0.0000024751758663220643
townships	608824	0.000002474834324897209
displacements	838251	0.0000024747164564503223
vanquished	548025	0.0000024746698162824224
delle	874634	0.000002474605995070545
rejoined	548548	0.0000024744039846675874
Anat	662976	0.0000024739956381643837
leaps	672508	0.000002473982601583936
linger	621388	0.000002473205880138844
CHURCH	545160	0.0000024729751221489173
mortals	599851	0.000002472482119943942
incipient	692961	0.0000024722725190286026
dolls	799386	0.0000024719351395221654
ya	1004881	0.000002471646951550754
raft	707051	0.0000024714822919411855
cod	626924	0.0000024714458897218843
Pilot	792858	0.000002471433144491796
condemning	714563	0.0000024710650914522813
Squire	558237	0.000002470929276890186
monarchs	616871	0.0000024706433991826937
cleaner	830949	0.0000024705930031395426
volcano	712778	0.00000247053383112499
smells	827572	0.000002470501667720889
modelling	1175356	0.0000024695422314969464
Hole	779903	0.00000246939826951646
okay	1653234	0.000002469342185640877
strides	674615	0.0000024689991346236937
contributor	818136	0.000002468881966108357
administrations	844079	0.0000024688225283241912
edit	1095448	0.0000024687779369226577
Plaza	1028295	0.000002468613195426833
interrelated	1034006	0.0000024685548401241607
reliefs	656320	0.0000024684279135714396
fluctuating	737416	0.00000246840697196483
stranded	881567	0.000002468212257637665
scholarships	804693	0.0000024680499511801355
tous	697969	0.0000024679716444172463
elliptical	703613	0.000002467853509016964
Nottingham	699568	0.0000024676215803404037
readable	870947	0.0000024673009469840396
561	676159	0.0000024672424297732025
mailing	979659	0.0000024670483984159866
expounded	648726	0.0000024669591196571797
abreast	630031	0.0000024668196979948834
occult	782867	0.0000024667147768364678
Approved	648173	0.0000024667118832328426
Archaeology	1145252	0.000002466657589120469
TC	910437	0.0000024664671070595598
Contrary	902547	0.000002466281190438749
approximated	860233	0.000002465852915997693
graphics	1723578	0.0000024655451023933387
sprinkled	629670	0.0000024655329209685656
formaldehyde	653568	0.0000024651688224718426
Pig	635218	0.0000024651572881074933
hydrocarbon	860731	0.0000024649755042018918
behaves	819601	0.000002464807102377682
unifying	877426	0.000002464467116359269
frankness	504744	0.000002464441558431832
sqq	392183	0.000002464295782163976
scraps	670635	0.0000024639856557863496
fists	782915	0.0000024635969168754516
Moors	550341	0.0000024635683149010923
Vladimir	923924	0.0000024633304151855605
transformers	541692	0.0000024631961123845367
Pop	866636	0.0000024628304376474315
Gentile	681446	0.0000024627533781148124
RESEARCH	1004454	0.000002462358670957288
Dynamics	1230712	0.0000024620512277682406
femoral	972997	0.0000024616682648992654
interferes	704585	0.0000024615246642576117
ablest	442304	0.0000024613172387243763
carpets	677262	0.000002461128404368307
Dinner	716267	0.0000024607804812109824
textual	1327096	0.0000024607200425463228
laughs	790737	0.0000024606890310440564
Hundreds	677271	0.000002460528283580665
Hospitals	800436	0.0000024602522436719106
envoys	544757	0.000002459922137991471
sorted	961723	0.000002459817911886337
carbonic	485979	0.000002459749372031952
Kyoto	826716	0.000002459419426222128
summers	726422	0.000002459303015535472
Presence	823457	0.0000024592107157284696
tidings	476959	0.0000024591487111564733
605	725514	0.000002459059464304175
Marseilles	552365	0.0000024589269423838728
upland	666037	0.0000024588247305071764
fried	871590	0.0000024584799399342956
photos	1304960	0.000002457966290555708
ethic	1156176	0.000002457780326517401
558	672040	0.000002457621253449999
Viet	1015573	0.000002457611428419894
basketball	1097855	0.0000024574058281785524
Filipinos	680139	0.00000245683050634944
biopsy	1315186	0.000002456671250042583
upheaval	745570	0.0000024566653651785128
grab	1045704	0.000002456645196591955
patterned	897891	0.0000024566358950835994
forge	763038	0.000002456606478676651
Brutus	595024	0.000002456442973028426
schematic	1058091	0.0000024563814591826793
thinly	741115	0.00000245583667461759
arrears	641895	0.000002455321795431562
extraneous	722399	0.0000024548745042161864
floats	637676	0.000002454590446052463
nephritis	469835	0.0000024542945200510553
disseminated	830192	0.000002453614144036632
indoors	717331	0.0000024534004821640596
infarction	1275020	0.0000024533237869310704
malady	500984	0.0000024531466722243343
Physiological	809246	0.000002452963786738993
Juliet	742721	0.0000024529302400851953
Straight	729909	0.0000024526437438062902
Reviews	959909	0.0000024524148013761197
Bentley	733872	0.000002452315976016507
Devon	742260	0.000002452292225448921
stunned	947025	0.000002451274416941813
consecration	550054	0.0000024511354938402554
nil	718298	0.000002451025914294242
boldness	581156	0.000002450984052011031
Piano	790081	0.000002450921896857906
TEST	849315	0.0000024506605942435915
insulating	665757	0.0000024505643017085247
Direction	794951	0.000002450367643941944
capitalization	647074	0.00000245029854492595
Newspapers	818669	0.0000024500222212814516
lifeless	628350	0.000002449694966935246
lids	633467	0.0000024496284008649756
logging	906509	0.0000024496018647490357
Contribution	897663	0.000002449526313665261
cowardice	579544	0.000002449372723050374
airs	530341	0.0000024491754586595667
equatorial	707023	0.000002448642671824273
coward	581065	0.0000024483175775562364
lilies	571030	0.0000024483061206706736
Amelia	716631	0.000002448076216195586
Mercy	695919	0.0000024473956848771052
cupboard	672295	0.000002447109613575374
oaks	576535	0.0000024470938415443036
Rossetti	559662	0.0000024469837393319747
10.2	1039799	0.000002446857724616124
Older	1019065	0.0000024467108134745476
crane	666786	0.000002446572571333394
rusty	607649	0.000002446495358881121
ministries	1061006	0.000002446062583306145
ambulance	802719	0.0000024459297220509217
Scandinavia	753615	0.0000024459255877149868
enveloped	623803	0.000002445848834041607
Entente	468321	0.0000024453575610280995
Release	1112926	0.000002445299446495671
adhering	645388	0.0000024449607644725638
reefs	741820	0.000002444695031737358
Reply	636484	0.000002444245558270583
Bolton	674247	0.0000024441985213858128
563	679547	0.0000024441541284354443
Collective	968157	0.000002443924159696724
ingestion	857914	0.0000024438605797082913
ideologies	1179435	0.000002443729474214043
initiatives	1670707	0.000002443404406178933
autres	772635	0.0000024433763082122455
ethylene	882028	0.0000024429192415697226
Miiller	682134	0.0000024426676692398817
roasted	669566	0.0000024425754724394526
Chesapeake	658138	0.0000024423347798541908
humanism	857020	0.000002442326297270826
Mi	806519	0.000002442220996598336
ably	528751	0.0000024420493568391098
Agencies	859419	0.000002441998599094574
Postal	771845	0.0000024419653465453973
commenting	795173	0.0000024406988506620994
terra	609857	0.0000024406377389381134
FORM	739802	0.0000024402181170585794
beggars	600304	0.000002439942178530715
endemic	917138	0.0000024394467102387376
Brittany	621610	0.0000024394417602505716
unitary	935322	0.000002439335726140271
Freight	557600	0.000002438910175840767
720	718363	0.0000024386119210891995
vanishing	685149	0.0000024385040073908967
dualism	793644	0.0000024384119929037178
geologic	714967	0.000002438400876261308
Rufus	615880	0.00000243823753001283
provocative	955348	0.000002438062647460362
Stream	728949	0.000002437997117987369
radii	677554	0.0000024375317102099744
prolong	685071	0.000002437289767136147
concurrence	608856	0.000002437132450774661
profusion	598267	0.0000024369152021140278
impeachment	610668	0.000002436392829565415
Glenn	944215	0.0000024362366696163194
sectarian	740732	0.0000024361676549258073
sharpened	692218	0.000002435783263599002
skinned	771161	0.0000024357389543930647
Peoples	870996	0.000002435545236959108
microphone	865886	0.000002435290606381907
Bohemian	558871	0.00000243503320434461
disposing	586111	0.0000024349563811116203
10s	515309	0.000002434673741970607
visualize	861346	0.0000024341961202695346
Wilmington	680722	0.000002433612528638282
Terminal	855909	0.0000024333387627694077
Wool	546178	0.000002433182181151044
GDP	1802720	0.000002432923095247606
Bliss	687784	0.000002432907986626615
swaying	610645	0.0000024322386453475182
Weaver	829738	0.000002432235614069468
accents	687464	0.000002432115879032933
Fever	622637	0.0000024318790868625956
Humboldt	660546	0.0000024318712240165427
ligaments	705758	0.0000024317968520976334
